timestamp,open,close,high,low,volume,datetime
1787014440000,90710000.0,90670000.0,90710000.0,90670000.0,0.32611047,2026-08-18 00:54:00
1787014620000,90670000.0,90702000.0,90702000.0,90669000.0,0.05484496,2026-08-18 00:57:00
1787014800000,90701000.0,90626000.0,90701000.0,90626000.0,0.47997655,2026-08-18 01:00:00
1787014980000,90626000.0,90573000.0,90626000.0,90546000.0,1.00216491,2026-08-18 01:03:00
1787015160000,90573000.0,90545000.0,90573000.0,90545000.0,0.21869083,2026-08-18 01:06:00
1787015340000,90554000.0,90540000.0,90554000.0,90535000.0,0.33700432,2026-08-18 01:09:00
1787015520000,90543000.0,90554000.0,90559000.0,90535000.0,0.43716064,2026-08-18 01:12:00
1787015700000,90536000.0,90541000.0,90554000.0,90529000.0,0.7580519,2026-08-18 01:15:00
1787015880000,90550000.0,90509000.0,90550000.0,90506000.0,0.34707074,2026-08-18 01:18:00
1787016060000,90505000.0,90512000.0,90520000.0,90496000.0,1.17436358,2026-08-18 01:21:00
1787016240000,90520000.0,90528000.0,90539000.0,90511000.0,2.58516659,2026-08-18 01:24:00
1787016420000,90540000.0,90539000.0,90554000.0,90538000.0,0.12205839,2026-08-18 01:27:00
1787016600000,90554000.0,90569000.0,90586000.0,90540000.0,1.14617356,2026-08-18 01:30:00
1787016780000,90583000.0,90567000.0,90599000.0,90567000.0,1.0328552,2026-08-18 01:33:00
1787016960000,90567000.0,90560000.0,90567000.0,90543000.0,0.28893283,2026-08-18 01:36:00
1787017140000,90560000.0,90540000.0,90560000.0,90540000.0,0.26909852,2026-08-18 01:39:00
1787017320000,90540000.0,90538000.0,90550000.0,90488000.0,1.48464779,2026-08-18 01:42:00
1787017500000,90521000.0,90494000.0,90521000.0,90494000.0,0.11687828,2026-08-18 01:45:00
1787017680000,90488000.0,90450000.0,90494000.0,90450000.0,0.70047392,2026-08-18 01:48:00
1787017860000,90450000.0,90400000.0,90456000.0,90400000.0,1.36740123,2026-08-18 01:51:00
1787018040000,90407000.0,90407000.0,90407000.0,90387000.0,0.42620276,2026-08-18 01:54:00
1787018220000,90397000.0,90402000.0,90406000.0,90389000.0,0.24995547,2026-08-18 01:57:00
1787018400000,90402000.0,90444000.0,90444000.0,90389000.0,2.21422241,2026-08-18 02:00:00
