timestamp,open,close,high,low,volume,datetime
1786320000000,2682000.0,2690000.0,2706000.0,2681000.0,495.71078621788956,2026-08-10 00:00:00
1786323600000,2691000.0,2708000.0,2718000.0,2687000.0,391.3530144916069,2026-08-10 01:00:00
1786327200000,2710000.0,2705000.0,2712000.0,2694000.0,246.7847693895507,2026-08-10 02:00:00
1786330800000,2706000.0,2697000.0,2707000.0,2693000.0,162.81981772201632,2026-08-10 03:00:00
1786334400000,2698000.0,2694000.0,2700000.0,2691000.0,116.08781230561955,2026-08-10 04:00:00
1786338000000,2693000.0,2705000.0,2705000.0,2693000.0,154.08945940505726,2026-08-10 05:00:00
1786341600000,2705000.0,2710000.0,2711000.0,2704000.0,256.8226567555943,2026-08-10 06:00:00
1786345200000,2711000.0,2705000.0,2713000.0,2705000.0,161.3214492732957,2026-08-10 07:00:00
1786348800000,2707000.0,2708000.0,2713000.0,2705000.0,306.3749738859723,2026-08-10 08:00:00
1786352400000,2709000.0,2699000.0,2710000.0,2697000.0,140.80711798684703,2026-08-10 09:00:00
1786356000000,2699000.0,2699000.0,2704000.0,2697000.0,109.12249210343452,2026-08-10 10:00:00
1786359600000,2699000.0,2702000.0,2703000.0,2696000.0,63.22349199599584,2026-08-10 11:00:00
1786363200000,2701000.0,2687000.0,2705000.0,2685000.0,327.54165056071383,2026-08-10 12:00:00
1786366800000,2685000.0,2676000.0,2690000.0,2674000.0,481.964054889741,2026-08-10 13:00:00
1786370400000,2675000.0,2670000.0,2681000.0,2668000.0,348.5468310137719,2026-08-10 14:00:00
1786374000000,2669000.0,2647000.0,2669000.0,2642000.0,782.7617901957015,2026-08-10 15:00:00
1786377600000,2647000.0,2641000.0,2649000.0,2638000.0,249.89886719012134,2026-08-10 16:00:00
1786381200000,2642000.0,2644000.0,2648000.0,2638000.0,94.67947410790714,2026-08-10 17:00:00
1786384800000,2645000.0,2643000.0,2646000.0,2637000.0,65.88004682838833,2026-08-10 18:00:00
1786388400000,2643000.0,2652000.0,2653000.0,2643000.0,93.27696529454217,2026-08-10 19:00:00
1786392000000,2652000.0,2654000.0,2656000.0,2650000.0,69.380207450812,2026-08-10 20:00:00
1786395600000,2654000.0,2647000.0,2654000.0,2646000.0,137.00212198340063,2026-08-10 21:00:00
1786399200000,2647000.0,2650000.0,2655000.0,2645000.0,164.61957295935932,2026-08-10 22:00:00
1786402800000,2650000.0,2647000.0,2650000.0,2644000.0,206.71744368614182,2026-08-10 23:00:00
1786406400000,2647000.0,2643000.0,2647000.0,2641000.0,150.32842924246413,2026-08-11 00:00:00
1786410000000,2643000.0,2645000.0,2648000.0,2640000.0,66.05984738330235,2026-08-11 01:00:00
1786413600000,2645000.0,2648000.0,2649000.0,2645000.0,73.84821611655225,2026-08-11 02:00:00
1786417200000,2648000.0,2650000.0,2651000.0,2647000.0,37.24495643668489,2026-08-11 03:00:00
1786420800000,2650000.0,2643000.0,2650000.0,2642000.0,63.634115427203106,2026-08-11 04:00:00
1786424400000,2642000.0,2639000.0,2643000.0,2636000.0,196.47844579090017,2026-08-11 05:00:00
1786428000000,2639000.0,2641000.0,2642000.0,2635000.0,282.4590346663945,2026-08-11 06:00:00
1786431600000,2641000.0,2646000.0,2647000.0,2634000.0,178.60172240880567,2026-08-11 07:00:00
1786435200000,2647000.0,2647000.0,2649000.0,2644000.0,86.08828123081287,2026-08-11 08:00:00
1786438800000,2646000.0,2654000.0,2655000.0,2645000.0,144.8463408804246,2026-08-11 09:00:00
1786442400000,2654000.0,2658000.0,2660000.0,2654000.0,180.68230583541524,2026-08-11 10:00:00
1786446000000,2658000.0,2664000.0,2667000.0,2657000.0,162.88959200030877,2026-08-11 11:00:00
1786449600000,2664000.0,2657000.0,2670000.0,2657000.0,162.93686122943814,2026-08-11 12:00:00
1786453200000,2658000.0,2659000.0,2664000.0,2654000.0,133.73687435963998,2026-08-11 13:00:00
1786456800000,2657000.0,2638000.0,2660000.0,2636000.0,368.5492206628142,2026-08-11 14:00:00
1786460400000,2640000.0,2626000.0,2645000.0,2615000.0,473.68817092923865,2026-08-11 15:00:00
1786464000000,2625000.0,2630000.0,2631000.0,2620000.0,86.4596965805466,2026-08-11 16:00:00
1786467600000,2630000.0,2628000.0,2633000.0,2625000.0,87.01947035798189,2026-08-11 17:00:00
1786471200000,2627000.0,2631000.0,2631000.0,2623000.0,98.79712567225101,2026-08-11 18:00:00
1786474800000,2631000.0,2651000.0,2655000.0,2627000.0,152.40004139744778,2026-08-11 19:00:00
1786478400000,2652000.0,2650000.0,2656000.0,2647000.0,148.79192127334719,2026-08-11 20:00:00
1786482000000,2650000.0,2653000.0,2653000.0,2648000.0,116.8558415738957,2026-08-11 21:00:00
1786485600000,2653000.0,2651000.0,2656000.0,2647000.0,161.90845619111732,2026-08-11 22:00:00
1786489200000,2650000.0,2652000.0,2653000.0,2647000.0,85.52746938829156,2026-08-11 23:00:00
1786492800000,2651000.0,2650000.0,2654000.0,2648000.0,529.8756803614327,2026-08-12 00:00:00
1786496400000,2650000.0,2654000.0,2656000.0,2649000.0,1088.4365154849238,2026-08-12 01:00:00
1786500000000,2656000.0,2656000.0,2658000.0,2653000.0,218.30069755613556,2026-08-12 02:00:00
1786503600000,2656000.0,2658000.0,2659000.0,2654000.0,138.28052713235326,2026-08-12 03:00:00
1786507200000,2658000.0,2660000.0,2666000.0,2658000.0,320.126302477998,2026-08-12 04:00:00
1786510800000,2660000.0,2664000.0,2666000.0,2658000.0,176.11369183135164,2026-08-12 05:00:00
1786514400000,2665000.0,2659000.0,2665000.0,2657000.0,96.67319536767887,2026-08-12 06:00:00
1786518000000,2661000.0,2665000.0,2665000.0,2659000.0,116.36508720674317,2026-08-12 07:00:00
1786521600000,2665000.0,2665000.0,2670000.0,2662000.0,201.7479625238084,2026-08-12 08:00:00
1786525200000,2666000.0,2683000.0,2688000.0,2665000.0,517.8676881808722,2026-08-12 09:00:00
1786528800000,2683000.0,2687000.0,2694000.0,2683000.0,507.9917884443901,2026-08-12 10:00:00
1786532400000,2689000.0,2696000.0,2698000.0,2686000.0,204.03158566203672,2026-08-12 11:00:00
1786536000000,2696000.0,2692000.0,2709000.0,2684000.0,693.7173761755964,2026-08-12 12:00:00
1786539600000,2689000.0,2680000.0,2690000.0,2678000.0,176.86576537065446,2026-08-12 13:00:00
1786543200000,2679000.0,2662000.0,2681000.0,2659000.0,505.71222750950153,2026-08-12 14:00:00
1786546800000,2661000.0,2672000.0,2674000.0,2659000.0,281.4042248342952,2026-08-12 15:00:00
1786550400000,2671000.0,2669000.0,2674000.0,2667000.0,49.266172858629346,2026-08-12 16:00:00
1786554000000,2668000.0,2666000.0,2669000.0,2661000.0,81.66669050775523,2026-08-12 17:00:00
1786557600000,2666000.0,2664000.0,2669000.0,2662000.0,75.06506462963152,2026-08-12 18:00:00
1786561200000,2663000.0,2656000.0,2665000.0,2653000.0,182.71171857041205,2026-08-12 19:00:00
1786564800000,2655000.0,2664000.0,2665000.0,2653000.0,59.13999655949495,2026-08-12 20:00:00
1786568400000,2665000.0,2656000.0,2667000.0,2648000.0,211.86086374626865,2026-08-12 21:00:00
1786572000000,2656000.0,2655000.0,2660000.0,2654000.0,82.33861642928586,2026-08-12 22:00:00
1786575600000,2655000.0,2655000.0,2657000.0,2651000.0,100.50665706001277,2026-08-12 23:00:00
1786579200000,2654000.0,2649000.0,2658000.0,2646000.0,278.83346304877693,2026-08-13 00:00:00
1786582800000,2650000.0,2646000.0,2653000.0,2642000.0,220.25681384273335,2026-08-13 01:00:00
1786586400000,2646000.0,2653000.0,2653000.0,2641000.0,132.77365670263922,2026-08-13 02:00:00
1786590000000,2653000.0,2661000.0,2661000.0,2651000.0,129.32626035936576,2026-08-13 03:00:00
1786593600000,2661000.0,2666000.0,2669000.0,2657000.0,206.13854009015833,2026-08-13 04:00:00
1786597200000,2666000.0,2670000.0,2675000.0,2665000.0,266.3852911166898,2026-08-13 05:00:00
1786600800000,2670000.0,2681000.0,2681000.0,2666000.0,226.42807201472556,2026-08-13 06:00:00
1786604400000,2681000.0,2674000.0,2682000.0,2674000.0,165.5767285559521,2026-08-13 07:00:00
1786608000000,2675000.0,2669000.0,2677000.0,2667000.0,122.75898332729983,2026-08-13 08:00:00
1786611600000,2669000.0,2668000.0,2669000.0,2657000.0,133.40349713705777,2026-08-13 09:00:00
1786615200000,2668000.0,2657000.0,2668000.0,2657000.0,80.07305832259327,2026-08-13 10:00:00
1786618800000,2657000.0,2655000.0,2660000.0,2650000.0,113.35482078663543,2026-08-13 11:00:00
1786622400000,2655000.0,2668000.0,2669000.0,2654000.0,184.91790197450536,2026-08-13 12:00:00
1786626000000,2667000.0,2668000.0,2675000.0,2665000.0,167.31085762283064,2026-08-13 13:00:00
